neighbourhood_group,latitude,longitude,room_type,minimum_nights,availability_365,price
1,40.81824,-73.93919,0,2,77,85
0,40.68296,-74.00378,1,6,61,350
0,40.69198,-73.91168,0,30,267,48
0,40.68553,-73.92569,0,1,23,65
1,40.75943,-73.98675,1,30,316,271
0,40.69156,-73.93497,1,3,24,125
1,40.85768,-73.92855,0,2,163,70
1,40.73326,-74.00511,1,3,255,250
0,40.68808,-73.90985,1,2,127,159
1,40.73272,-74.00797,1,2,6,155
1,40.76223,-73.97588,1,60,353,159
1,40.71981,-73.9856,1,2,290,699
1,40.75823,-73.99066,1,3,54,300
1,40.72235,-73.97772,1,30,56,165
1,40.72236,-73.97689,1,26,46,140
0,40.71102,-73.95829,0,2,0,75
1,40.81482,-73.95192,0,1,0,51
2,40.72894,-73.78003,0,1,0,80
2,40.76001,-73.92313,0,1,125,700
0,40.71439,-73.9409,0,2,174,90
0,40.69235,-73.96102,0,5,90,64
0,40.68935,-73.87254,1,30,17,150
1,40.76523,-73.98157,1,5,207,549
0,40.7077,-73.9225,1,4,11,100
2,40.68268,-73.84977,1,1,113,149
0,40.66052,-73.9811,0,30,0,50
0,40.6981,-73.9958,1,3,215,550
2,40.75966,-73.81469,0,1,126,65
1,40.74922,-73.9968,0,1,168,99
1,40.75094,-73.99662,0,1,160,199
0,40.70167,-73.91913,0,3,0,60
1,40.73131,-74.00619,1,3,19,154
0,40.68529,-73.92843,1,10,156,120
2,40.70655,-73.80842,0,1,357,50
4,40.8667,-73.89115,0,1,364,70
1,40.84377,-73.93666,0,1,305,60
2,40.76,-73.82466,2,2,90,26
0,40.66195,-73.8936,0,2,352,65
1,40.75452,-73.97092,1,5,161,250
0,40.70621,-73.93663,0,2,205,70
0,40.68523,-73.90665,1,10,42,65
2,40.74116,-73.86705,2,2,344,25
2,40.7684,-73.92066,1,3,188,115
1,40.70563,-74.00919,1,5,131,325
0,40.71839,-73.94621,0,1,109,75
2,40.73612,-73.89519,0,1,165,50
0,40.67468,-73.96149,0,2,0,65
3,40.55762,-74.19626,1,5,55,70
0,40.63112,-73.99532,0,1,11,39
4,40.86674,-73.8428,0,5,188,75
1,40.73684,-74.00844,1,4,5,170
0,40.6316,-73.94559,1,1,132,80
0,40.70734,-73.96417,0,2,182,71
2,40.71692,-73.83439,2,4,334,33
2,40.6752,-73.8552,1,1,326,100
1,40.87079,-73.91961,0,1,73,70
1,40.75104,-73.9852,1,1,0,275
1,40.7762,-73.98028,1,4,34,274
0,40.68581,-73.9833,1,4,77,140
1,40.73036,-73.98701,1,2,27,130
2,40.70657,-73.72932,0,1,0,49
2,40.66377,-73.76785,1,2,353,100
1,40.76483,-73.98975,2,1,349,85
0,40.66641,-73.89133,0,3,364,65
1,40.7528,-73.97092,1,12,118,150
0,40.70416,-73.98999,1,30,365,250
0,40.70238,-73.99181,1,30,0,250
1,40.7203,-73.99663,1,31,139,139
1,40.80717,-73.94386,1,2,0,110
1,40.72241,-73.98554,1,5,32,180
1,40.76494,-73.97822,0,1,364,300
1,40.79834,-73.94337,1,2,180,300
2,40.75845,-73.9111,1,5,95,200
1,40.76051,-73.98792,1,1,277,220
0,40.70403,-73.9428,0,2,36,69
2,40.76111,-73.88408,0,3,80,45
1,40.75625,-73.96416,0,2,297,119
2,40.76829,-73.92625,1,1,328,125
1,40.78582,-73.95546,1,31,304,145
0,40.60471,-74.00243,0,2,361,59
2,40.76649,-73.92356,1,2,23,225
0,40.57453,-74.00828,1,10,180,125
0,40.67533,-73.94889,1,2,0,100
1,40.74615,-73.98872,1,3,84,800
1,40.71483,-73.99801,2,1,58,53
0,40.64695,-73.93121,0,2,365,100
1,40.74501,-73.98319,0,10,89,150
1,40.77123,-73.98782,1,7,24,140
2,40.76409,-73.82928,0,1,161,53
0,40.71704,-73.95799,0,1,44,89
2,40.75839,-73.91191,0,1,341,90
0,40.69682,-73.93067,0,2,159,66
4,40.80143,-73.91353,1,2,6,115
1,40.74469,-73.98037,1,2,10,120
1,40.81342,-73.9565,1,1,27,165
1,40.76061,-73.98589,1,30,337,353
4,40.80273,-73.91519,1,4,124,115
2,40.76429,-73.90967,0,2,16,120
2,40.59908,-73.79133,1,1,273,137
2,40.74613,-73.94141,1,2,103,150
0,40.68807,-73.95426,0,114,347,4200
0,40.71554,-73.96225,1,2,25,129
0,40.66623,-73.92874,1,50,225,100
1,40.7613,-73.96152,1,1,32,220
2,40.74496,-73.90779,0,30,252,59
1,40.84008,-73.93684,0,5,365,100
1,40.76124,-74.00059,1,15,179,199
1,40.75661,-73.96396,0,2,314,100
2,40.75908,-73.80845,1,3,360,115
1,40.7867,-73.97594,1,5,220,349
1,40.76037,-73.99171,0,1,270,110
0,40.68129,-73.93437,0,5,313,75
0,40.69266,-73.94431,1,1,17,60
1,40.72059,-73.98514,1,3,235,170
4,40.87724,-73.85047,0,2,70,56
4,40.82807,-73.82418,1,1,1,80
0,40.69767,-73.93096,0,2,1,99
3,40.52293,-74.21238,1,2,66,85
1,40.74263,-73.97639,0,6,0,100
1,40.72152,-73.98625,2,1,139,117
0,40.71092,-73.96717,1,30,222,249
1,40.7215,-73.99171,1,2,87,120
0,40.69054,-73.92793,0,30,58,36
0,40.61326,-73.94742,0,1,179,100
0,40.68557,-73.97288,2,1,73,31
1,40.77203,-73.95344,2,30,365,75
1,40.77181,-73.953,2,30,365,78
1,40.77019,-73.95449,2,30,331,75
1,40.76661,-73.99082,2,1,161,85
1,40.71138,-74.00834,1,4,0,160
1,40.72919,-73.98151,1,2,254,290
2,40.70927,-73.82948,0,2,319,50
0,40.6783,-73.91055,2,1,77,35
2,40.68687,-73.76809,0,1,365,67
0,40.70961,-73.95598,1,1,86,265
0,40.68444,-73.95434,1,3,98,180
0,40.70783,-73.94346,1,2,10,180
0,40.69117,-73.92805,0,11,48,36
1,40.8273,-73.94952,0,2,76,55
1,40.79961,-73.95961,0,30,362,60
1,40.76996,-73.95771,1,5,155,250
1,40.7999,-73.95962,0,30,314,60
1,40.79848,-73.95983,0,30,328,60
1,40.7334,-74.00075,1,1,76,250
0,40.63402,-74.0025,0,1,46,65
1,40.79834,-73.96117,0,30,335,60
1,40.80004,-73.96066,0,30,334,60
1,40.75746,-73.98795,1,5,137,420
2,40.70657,-73.82903,0,2,305,60
0,40.6602,-73.98052,1,1,71,155
1,40.79972,-73.96107,0,30,342,60
1,40.79812,-73.96082,0,30,341,60
1,40.72554,-73.98875,0,3,0,100
1,40.80037,-73.9594,0,30,311,60
1,40.79863,-73.96103,0,30,348,60
1,40.80035,-73.96106,0,30,250,60
1,40.79995,-73.96139,0,30,83,60
1,40.70713,-74.01205,1,2,215,255
1,40.70621,-74.01199,1,2,350,229
1,40.70761,-74.01078,1,2,340,235
0,40.71339,-73.96112,1,2,4,175
1,40.80006,-73.96095,0,30,37,60
1,40.80036,-73.96075,0,30,51,60
0,40.65239,-73.94454,0,7,346,40
2,40.7201,-73.83723,2,2,0,60
0,40.7011,-73.92194,0,1,74,50
0,40.67994,-73.9135,0,1,20,60
1,40.70779,-74.01249,1,2,243,390
1,40.80238,-73.96737,1,1,0,140
1,40.70709,-74.01037,1,2,253,475
1,40.72825,-74.0033,0,5,97,150
1,40.70701,-74.01117,1,2,357,228
0,40.71216,-73.94246,0,3,142,70
0,40.70697,-73.92401,0,5,0,54
1,40.75966,-73.99277,1,1,83,350
0,40.67965,-73.91168,0,1,15,55
1,40.76853,-73.96407,0,1,31,79
1,40.73393,-74.00552,1,5,365,250
0,40.66945,-73.95717,0,30,94,64
0,40.66999,-73.95959,0,30,237,65
0,40.64683,-73.93003,0,2,360,90
2,40.76402,-73.89098,0,1,0,44
0,40.67093,-73.97555,1,60,32,101
2,40.7387,-73.8771,0,30,31,33
1,40.74034,-74.00084,1,2,66,162
1,40.76921,-73.99239,0,1,0,105
1,40.76347,-73.98776,1,5,130,420
0,40.68325,-73.98126,0,1,0,46
0,40.69077,-73.92667,0,30,38,36
1,40.86202,-73.92771,0,2,180,45
1,40.72485,-73.98422,0,2,2,119
1,40.7958,-73.93766,0,2,174,90
0,40.6605,-73.94767,1,2,10,120
0,40.57859,-73.95962,1,2,102,160
4,40.90406,-73.86286,1,1,29,65
1,40.75939,-73.99501,0,1,23,100
1,40.85719,-73.93048,0,3,5,35
0,40.68078,-73.91283,0,1,20,55
4,40.83516,-73.86024,1,2,349,85
0,40.68773,-73.91039,0,28,24,88
1,40.76236,-73.96482,0,3,81,160
0,40.6897,-73.91146,0,2,61,70
0,40.68305,-73.92322,1,3,285,76
0,40.70041,-73.92884,0,5,323,90
1,40.72202,-73.99491,1,2,252,200
1,40.82032,-73.94464,0,1,74,59
2,40.73614,-73.92068,0,30,245,35
1,40.819,-73.94568,1,29,0,160
0,40.71664,-73.94534,1,15,35,300
1,40.76412,-73.99173,1,5,19,269
1,40.74945,-73.99511,1,31,165,99
1,40.76335,-73.99051,0,2,0,65
1,40.81153,-73.96112,2,5,14,34
0,40.71139,-73.9598,1,2,1,150
0,40.72599,-73.95498,0,1,123,185
1,40.70388,-74.0082,1,2,1,165
0,40.64418,-73.92556,0,1,29,125
1,40.75114,-73.99843,1,8,39,150
1,40.81003,-73.94535,1,6,332,100
2,40.68787,-73.77727,0,2,180,88
0,40.67435,-73.9891,0,1,1,99
1,40.77867,-73.95143,1,1,42,151
0,40.67637,-73.94309,1,2,286,105
1,40.71715,-74.00368,1,2,179,345
1,40.7866,-73.94225,1,2,102,150
0,40.68482,-73.95136,0,2,51,57
2,40.75792,-73.92249,0,1,89,120
0,40.6794,-73.94996,0,30,40,34
0,40.6943,-73.95004,0,4,17,65
1,40.75886,-73.96596,1,5,127,200
1,40.83532,-73.94428,0,5,272,47
0,40.6756,-73.9251,0,3,163,100
1,40.7277,-74.00104,1,31,167,129
0,40.67917,-73.94624,1,2,251,150
1,40.76491,-73.98659,1,5,67,165
0,40.69612,-73.92918,0,2,147,66
4,40.86925,-73.89974,0,1,48,35
0,40.69814,-73.9286,0,2,127,63
0,40.70867,-73.93891,0,15,0,65
1,40.76582,-73.98571,0,3,351,100
1,40.72777,-73.97951,0,3,91,180
1,40.78548,-73.97078,1,30,202,352
0,40.73292,-73.95395,1,2,241,150
1,40.7243,-74.0111,1,3,42,225
1,40.77127,-73.99237,1,2,251,360
0,40.69541,-73.90785,2,1,41,28
0,40.68834,-73.9989,1,2,43,170
1,40.7284,-73.99053,0,30,84,61
0,40.69804,-73.94546,0,2,136,79
1,40.71697,-73.98605,1,4,65,325
0,40.69606,-73.9095,2,1,53,28
1,40.78995,-73.94603,0,1,0,100
2,40.74895,-73.9474,1,2,175,199
1,40.78202,-73.94826,1,3,0,200
1,40.77318,-73.98836,1,3,13,300
0,40.67599,-73.97664,1,5,38,145
0,40.69765,-73.94715,0,2,121,81
0,40.69952,-73.9451,0,2,164,81
0,40.69806,-73.94544,0,1,105,81
0,40.69741,-73.94555,0,2,128,81
0,40.68892,-73.87167,1,2,150,100
0,40.69915,-73.94709,0,2,150,81
0,40.68946,-73.94181,1,4,201,165
0,40.72215,-73.94317,0,5,0,75
1,40.76537,-73.98767,0,5,187,92
2,40.73136,-73.87402,0,2,0,70
2,40.70913,-73.89486,0,30,324,34
2,40.74508,-73.90291,2,2,89,65
2,40.7081,-73.89507,0,30,278,34
4,40.83715,-73.83489,0,1,343,60
2,40.70722,-73.89614,0,30,281,34
1,40.77414,-73.95301,1,3,18,140
0,40.69258,-73.93638,1,5,120,95
2,40.70775,-73.89472,0,30,201,34
0,40.64807,-73.9789,0,7,102,40
0,40.61523,-74.02917,0,4,155,60
0,40.67144,-73.94613,1,2,298,120
0,40.68682,-73.93493,1,29,283,130
0,40.69116,-73.92658,0,30,53,35
0,40.69214,-73.95217,1,3,349,189
2,40.74351,-73.90405,0,1,331,44
0,40.68492,-73.9334,1,20,285,135
1,40.8415,-73.9375,0,2,0,55
1,40.7651,-73.97808,0,1,350,199
0,40.67794,-73.96023,1,1,362,400
2,40.74657,-73.93289,1,1,95,129
0,40.69422,-73.93232,1,2,38,225
1,40.85531,-73.9283,0,2,58,75
0,40.6908,-73.92784,0,30,53,35
0,40.68938,-73.9263,0,30,54,35
1,40.76458,-73.96759,1,31,157,159
0,40.68567,-73.87985,0,1,192,36
0,40.70628,-73.9379,1,1,171,190
0,40.69903,-73.9149,0,1,78,70
0,40.6763,-73.97287,1,5,107,186
0,40.70205,-73.91338,1,2,89,150
1,40.81482,-73.94477,0,2,227,75
0,40.68466,-73.94349,1,2,103,75
1,40.83266,-73.9414,0,3,4,45
0,40.69916,-73.91572,0,1,55,68
3,40.61041,-74.11593,1,3,36,135
1,40.80712,-73.95686,0,2,19,103
1,40.7665,-73.98943,2,1,365,85
1,40.79551,-73.94813,1,7,173,200
1,40.80332,-73.94853,0,1,256,95
2,40.74506,-73.90602,0,30,242,56
2,40.73591,-73.92415,0,2,57,90
0,40.6348,-74.00304,0,1,46,60
2,40.74116,-73.86667,2,1,346,24
0,40.66681,-73.9549,0,2,10,45
1,40.80144,-73.96409,0,2,0,44
0,40.65164,-73.95533,1,4,0,120
1,40.73264,-74.00422,1,2,43,450
2,40.74086,-73.86618,2,1,332,24
2,40.7093,-73.8954,0,30,252,34
2,40.70893,-73.89636,0,30,243,34
1,40.76597,-73.9893,0,6,4,98
2,40.70897,-73.89663,0,30,335,34
1,40.79819,-73.93953,1,2,55,500
2,40.70762,-73.89526,0,30,317,34
2,40.70862,-73.89536,0,30,314,34
0,40.70409,-73.94078,1,2,0,195
2,40.70876,-73.89704,0,30,322,34
0,40.69764,-73.91585,0,17,21,62
1,40.80298,-73.95375,2,1,2,20
2,40.70769,-73.89641,0,30,325,34
2,40.70885,-73.89634,0,30,136,34
2,40.70937,-73.89702,0,30,192,34
0,40.69593,-73.97003,0,1,0,75
4,40.81338,-73.85821,1,2,86,75
1,40.78222,-73.9456,0,3,8,95
2,40.70807,-73.89483,0,30,322,34
0,40.66738,-73.93669,2,2,167,25
1,40.74578,-73.99091,0,2,132,130
0,40.69174,-73.90811,0,30,365,40
0,40.66779,-73.93729,2,2,179,45
1,40.72365,-73.99377,0,4,6,150
0,40.66549,-73.94616,1,2,251,220
2,40.75009,-73.94864,0,1,67,85
1,40.71983,-73.98981,0,1,93,135
0,40.65295,-73.9463,0,7,120,42
0,40.70445,-73.94491,0,4,6,75
1,40.80437,-73.94595,0,1,193,85
1,40.72359,-73.98519,1,3,56,140
1,40.82185,-73.9413,0,2,359,99
0,40.68737,-73.94346,1,1,316,140
2,40.76752,-73.91433,1,3,76,250
1,40.72607,-73.98625,1,2,0,190
1,40.78364,-73.94586,1,3,103,175
0,40.69899,-73.91667,0,1,66,65
0,40.69932,-73.91576,0,1,61,65
1,40.74602,-73.98486,1,3,86,339
2,40.76939,-73.92139,1,1,185,175
1,40.72391,-73.98409,1,2,263,700
1,40.83588,-73.93978,0,2,180,65
4,40.83959,-73.78587,0,7,180,100
0,40.6991,-73.92917,1,6,177,249
0,40.71213,-73.951,0,5,60,84
1,40.79179,-73.96623,0,1,90,500
1,40.73198,-74.00526,1,31,219,149
0,40.64582,-73.97898,0,10,52,85
0,40.69267,-73.94395,0,2,5,79
1,40.74371,-73.99622,1,3,33,225
1,40.73286,-74.00463,1,3,2,160
0,40.65438,-73.95181,0,1,81,54
0,40.65214,-73.95159,0,1,77,53
0,40.71009,-73.95842,0,3,63,90
2,40.71757,-73.7961,0,1,139,65
0,40.7121,-73.94347,1,10,34,130
1,40.84542,-73.93945,0,1,157,55
0,40.71093,-73.95815,1,31,90,250
1,40.81431,-73.93994,1,1,0,130
1,40.72811,-73.99893,0,2,146,90
0,40.70333,-73.92557,1,1,213,80
0,40.65116,-73.94525,0,7,172,40
0,40.65286,-73.94532,0,7,151,40
0,40.71331,-73.9627,0,1,43,75
1,40.75563,-73.9691,1,28,82,200
0,40.6529,-73.94493,0,7,114,40
0,40.67633,-73.94403,1,5,225,80
4,40.83754,-73.85764,0,1,267,150
2,40.76623,-73.91243,0,1,35,69
1,40.80958,-73.95743,1,8,17,130
1,40.70824,-74.00476,1,2,38,200
0,40.71975,-73.94613,1,2,26,110
0,40.65228,-73.95286,0,1,62,54
0,40.65235,-73.95347,0,1,70,54
4,40.89039,-73.83186,1,3,34,50
0,40.60456,-74.00117,0,2,316,49
0,40.70044,-73.93472,1,3,17,150
2,40.69318,-73.83418,0,1,1,60
2,40.70728,-73.90572,0,4,51,60
0,40.70315,-73.99424,1,2,0,100
1,40.82715,-73.94667,0,1,175,55
1,40.80337,-73.96511,0,20,0,69
1,40.80169,-73.96339,0,15,17,40
0,40.67144,-73.91457,1,2,352,180
2,40.69115,-73.80617,1,1,358,350
0,40.71709,-73.96035,0,7,281,66
0,40.70504,-73.91868,1,3,3,120
1,40.76447,-73.99103,2,1,364,69
2,40.73105,-73.85318,0,2,288,70
1,40.85167,-73.92868,1,3,243,350
1,40.722,-73.98256,1,1,0,179
1,40.73193,-73.97971,0,1,0,115
1,40.7929,-73.9391,0,2,0,90
2,40.75736,-73.92815,0,1,300,65
2,40.75771,-73.92724,0,1,318,50
2,40.75925,-73.92506,0,1,342,45
2,40.75606,-73.87787,0,1,350,100
1,40.72827,-73.98041,0,2,15,83
0,40.70631,-73.94467,0,30,333,72
1,40.80691,-73.94626,0,7,321,98
1,40.74483,-73.99649,0,30,145,110
1,40.73367,-74.00497,1,3,265,250
0,40.7062,-73.94237,0,30,318,72
0,40.70709,-73.9426,0,30,364,73
1,40.75129,-73.99538,1,2,0,250
2,40.69927,-73.82643,0,1,0,150
4,40.82565,-73.91095,2,1,179,77
1,40.82289,-73.954,0,3,339,120
0,40.71194,-73.95428,0,1,0,165
1,40.76704,-73.98646,1,3,358,199
1,40.85075,-73.93982,1,3,0,120
1,40.82609,-73.94948,0,1,180,49
0,40.68773,-73.90589,1,2,0,149
0,40.66981,-73.95734,0,30,226,68
0,40.71963,-73.94149,0,2,62,75
0,40.68171,-73.93346,0,4,0,90
0,40.68438,-73.98436,1,3,173,150
0,40.67562,-73.87763,1,3,13,89
1,40.70613,-74.01067,1,2,347,228
1,40.70714,-74.01208,1,2,292,256
1,40.7075,-74.01096,1,2,329,188
1,40.70754,-74.01206,1,2,340,240
1,40.70701,-74.01176,1,2,237,255
0,40.67405,-73.96788,1,3,21,199
1,40.70631,-74.01225,1,2,349,228
1,40.77341,-73.9812,1,17,102,166
1,40.72613,-73.98447,0,1,30,99
2,40.77698,-73.93389,1,7,342,150
1,40.7267,-73.98316,0,1,0,99
0,40.69037,-73.94542,1,3,0,150
0,40.73473,-73.95207,1,3,62,250
1,40.7431,-73.98137,1,1,298,790
1,40.83611,-73.94162,1,2,294,161
1,40.71958,-73.9905,0,1,146,123
1,40.74818,-73.98247,1,2,16,299
4,40.85398,-73.88737,2,1,358,49
0,40.72114,-73.96307,1,20,122,125
1,40.72139,-73.9896,0,1,0,123
1,40.80237,-73.96695,1,20,95,120
4,40.8353,-73.85751,0,3,81,75
1,40.72222,-73.98221,1,2,78,190
2,40.7733,-73.90569,1,1,109,225
0,40.69923,-73.93089,0,2,292,50
1,40.86517,-73.92995,0,3,216,95
1,40.73431,-73.98167,0,5,10,59
1,40.75034,-73.99059,1,3,144,250
2,40.69345,-73.86674,0,2,180,65
1,40.70597,-74.01248,0,2,255,616
1,40.707,-74.01208,1,2,273,408
1,40.74694,-74.0013,1,2,2,100
1,40.70756,-74.01107,0,2,348,264
1,40.7506,-74.00388,1,1,364,6800
0,40.6771,-73.98414,0,1,82,75
2,40.75759,-73.92677,0,1,336,50
2,40.75894,-73.92864,0,1,355,60
0,40.62635,-73.9725,1,2,33,80
2,40.77125,-73.7809,0,1,72,49
1,40.74546,-73.98679,1,30,341,377
1,40.74403,-73.98701,1,30,353,274
1,40.7385,-73.982,1,30,337,314
1,40.73905,-73.98225,1,30,338,314
2,40.67775,-73.8601,1,1,249,199
0,40.70373,-73.92723,0,4,0,85
1,40.71692,-73.9947,1,31,176,239
0,40.72602,-73.95848,1,4,30,118
1,40.81597,-73.94114,0,5,354,90
0,40.66913,-73.94028,1,2,9,91
0,40.71777,-73.94874,0,2,0,90
2,40.76398,-73.91409,0,1,0,100
2,40.69955,-73.72247,1,1,83,180
1,40.78684,-73.96912,1,1,88,250
0,40.7342,-73.95707,1,5,64,205
0,40.7007,-73.93401,0,2,131,69
4,40.8716,-73.89177,1,2,48,92
1,40.82361,-73.94599,0,25,24,59
1,40.75364,-73.99291,1,31,135,149
1,40.70776,-74.01169,1,2,328,396
1,40.70735,-74.01221,1,2,346,215
0,40.59609,-73.97486,1,5,23,120
1,40.74944,-73.98338,0,14,25,99
0,40.59725,-73.97684,1,2,97,99
0,40.7128,-73.9396,0,2,169,100
1,40.74073,-73.99884,1,5,83,180
0,40.66977,-73.95725,0,30,246,68
1,40.72625,-73.98625,1,1,50,169
0,40.67155,-73.95854,0,30,223,66
0,40.69094,-73.99293,1,7,98,160
1,40.73859,-73.98218,1,360,364,89
0,40.67058,-73.9573,0,30,226,68
0,40.67052,-73.95612,0,1,153,70
0,40.66038,-73.88761,1,14,178,40
1,40.7208,-73.98959,0,3,34,90
1,40.84221,-73.93705,1,4,51,90
1,40.71833,-73.98936,0,1,356,99
0,40.63964,-73.94362,2,1,365,50
0,40.65799,-73.91595,0,4,35,57
0,40.60121,-73.97515,1,4,173,200
0,40.64722,-73.9736,1,14,21,111
1,40.77362,-73.94886,1,1,26,130
1,40.71923,-73.98582,0,1,360,119
1,40.72611,-74.00337,1,1,89,194
1,40.75662,-73.99333,0,31,0,500
1,40.7574,-73.99395,0,31,0,500
2,40.75807,-73.92632,0,2,90,125
0,40.71446,-73.96229,1,3,179,200
0,40.66739,-73.87379,0,3,365,65
1,40.72388,-73.97902,1,30,16,245
1,40.77507,-73.94785,1,1,33,150
0,40.58438,-73.95564,0,1,341,60
0,40.71191,-73.95598,0,7,324,75
2,40.7066,-73.91392,0,2,3,100
1,40.75321,-74.00238,1,10,84,590
1,40.72935,-73.9826,1,30,115,130
1,40.80483,-73.95553,1,1,365,550
0,40.67709,-73.98494,0,2,61,100
0,40.71239,-73.95037,1,3,66,100
1,40.76255,-73.99026,1,7,216,200
1,40.78046,-73.9784,1,4,0,150
1,40.78145,-73.9496,0,5,180,130
1,40.80665,-73.96062,1,31,57,115
0,40.67723,-73.95133,1,4,4,95
2,40.71167,-73.81812,1,1,223,111
0,40.62961,-74.02616,1,2,161,200
1,40.76245,-73.99831,1,30,28,198
1,40.741,-73.98056,1,5,0,149
1,40.80514,-73.95561,0,1,350,140
1,40.80536,-73.95469,0,1,336,140
2,40.70609,-73.83014,0,1,179,55
2,40.69622,-73.84634,0,1,364,60
1,40.84405,-73.93714,0,3,2,49
1,40.74999,-74.00205,1,2,41,195
1,40.80279,-73.94736,0,5,89,78
0,40.63927,-73.9636,1,4,328,140
1,40.83489,-73.94587,0,4,55,85
4,40.81865,-73.93014,1,2,81,107
0,40.67656,-73.9706,1,2,130,140
2,40.69441,-73.84659,0,1,360,45
0,40.68501,-73.91884,1,2,7,75
0,40.5974,-73.97448,1,3,173,180
0,40.72646,-73.95639,0,5,78,70
1,40.79034,-73.94503,0,1,84,169
0,40.69149,-73.92536,1,7,124,350
1,40.79787,-73.93568,0,2,175,90
1,40.75196,-73.97269,1,4,5,500
2,40.59344,-73.78906,0,3,363,54
0,40.71902,-73.96414,1,4,188,170
0,40.64939,-73.94864,1,4,27,92
1,40.84387,-73.93969,0,1,293,59
1,40.78537,-73.97456,1,30,157,190
0,40.67868,-73.97157,1,2,84,70
1,40.70816,-74.0019,1,2,127,365
2,40.70741,-73.91534,1,7,0,150
1,40.70673,-74.01518,1,5,9,208
4,40.83908,-73.86042,1,93,134,70
0,40.57865,-73.96983,0,2,100,75
1,40.76461,-73.98997,1,3,138,150
1,40.71588,-73.99099,1,6,1,135
1,40.72067,-73.97999,1,7,284,210
2,40.70746,-73.91118,0,5,192,44
2,40.74904,-73.90188,0,1,3,85
0,40.71074,-73.94284,0,3,9,79
1,40.83466,-73.94029,0,3,93,60
0,40.69982,-73.92491,0,2,317,75
0,40.6891,-73.95016,0,1,138,75
2,40.70515,-73.9136,0,1,88,75
0,40.68518,-73.99709,1,7,13,195
2,40.70384,-73.91137,0,1,68,75
2,40.70391,-73.91153,0,1,88,75
0,40.71921,-73.95628,1,3,6,100
0,40.64296,-74.0056,0,60,71,24
0,40.63233,-74.01796,0,31,90,60
0,40.70785,-73.94898,0,2,5,60
1,40.72783,-73.98015,1,5,263,250
1,40.76303,-73.98894,1,30,148,149
2,40.59009,-73.81042,1,7,58,126
0,40.71616,-73.95552,0,2,159,130
1,40.76601,-73.98414,1,2,10,190
0,40.66248,-73.95407,1,2,27,90
2,40.70477,-73.90943,0,1,179,69
1,40.75634,-73.99445,1,2,292,945
1,40.71727,-74.0004,0,2,50,155
1,40.80181,-73.96683,1,5,123,450
1,40.73863,-73.97989,1,1,0,178
0,40.65132,-73.9452,0,7,106,40
1,40.74142,-73.98219,1,1,287,690
0,40.65144,-73.94489,0,7,126,32
0,40.67245,-73.97365,1,2,175,250
0,40.65226,-73.94521,0,7,131,35
0,40.65279,-73.946,0,7,152,35
1,40.81808,-73.93671,0,1,0,45
0,40.71233,-73.95318,1,2,0,295
1,40.70649,-74.01217,1,2,260,244
1,40.70724,-74.01085,1,2,325,409
1,40.70712,-74.01201,1,2,291,185
2,40.68055,-73.78263,0,1,180,95
1,40.70588,-74.01214,1,2,285,230
1,40.70803,-74.00639,1,29,325,100
1,40.70722,-74.00499,1,29,328,164
2,40.69035,-73.82238,0,1,356,78
0,40.64692,-73.96696,1,3,51,105
1,40.7311,-73.9775,0,3,90,165
0,40.68557,-73.97199,1,6,12,250
0,40.64979,-73.93299,0,1,49,28
1,40.75797,-73.96356,1,14,240,225
0,40.69023,-73.93063,0,1,27,54
1,40.76512,-73.98674,1,1,365,240
0,40.57647,-73.96696,1,2,56,275
2,40.76962,-73.93146,0,1,17,55
1,40.75618,-73.99321,1,3,61,250
1,40.80495,-73.96439,0,60,72,50
2,40.74745,-73.93656,0,3,0,135
1,40.75566,-73.99486,0,1,290,370
1,40.75603,-73.99511,0,1,287,430
1,40.75663,-73.99563,0,1,292,159
1,40.7572,-73.99482,0,1,299,390
1,40.75702,-73.99382,0,1,294,410
1,40.74942,-73.99468,1,3,164,265
0,40.69338,-73.96751,1,7,0,150
1,40.81622,-73.94276,0,30,247,38
0,40.69302,-73.93285,1,1,167,101
0,40.63981,-73.96534,1,90,49,120
0,40.66072,-73.95772,1,2,0,150
1,40.7689,-73.98993,1,3,49,225
2,40.75308,-73.89419,2,2,270,55
2,40.74764,-73.9482,1,2,170,199
1,40.71655,-73.99224,1,1,11,200
1,40.80383,-73.96724,0,3,5,59
1,40.83298,-73.93874,0,2,0,75
2,40.75078,-73.87949,2,1,354,28
1,40.7272,-73.98993,0,30,364,73
1,40.70756,-74.01229,1,2,302,210
1,40.76229,-73.99994,0,30,140,199
1,40.7786,-73.95028,1,6,9,120
1,40.70845,-74.00472,1,29,327,164
0,40.64383,-74.02051,0,4,179,45
0,40.71996,-73.9414,0,2,5,78
1,40.76654,-73.95825,0,30,39,38
1,40.791,-73.94807,0,30,44,38
1,40.7056,-74.0119,1,2,293,256
1,40.70659,-74.01105,1,2,255,468
1,40.70632,-74.01073,1,2,348,229
1,40.73499,-73.98875,1,3,286,1000
0,40.61642,-74.02397,1,3,21,89
0,40.6725,-73.93079,1,3,142,150
1,40.73195,-74.00626,1,2,82,500
2,40.70737,-73.91138,1,1,351,74
1,40.70736,-74.0125,1,2,272,217
1,40.70755,-74.01116,1,2,328,203
0,40.70992,-73.94969,1,2,296,305
0,40.69013,-73.91177,0,1,88,65
1,40.77132,-73.94829,1,5,192,127
0,40.67114,-73.94921,1,3,1,99
